fecha,zona_prov,w_mean
2017-07-01,CATAMARCA,20610
2017-07-01,CHACO,19035
2017-07-01,CHUBUT,39341
2017-07-01,CORDOBA,21930
2017-07-01,CORRIENTES,18333
2017-07-01,ENTRE RIOS,19719
2017-07-01,FORMOSA,19688
2017-07-01,JUJUY,20229
2017-07-01,LA PAMPA,21646
2017-07-01,LA RIOJA,19371
2017-07-01,MENDOZA,20285
2017-07-01,MISIONES,16876
2017-07-01,NEUQUEN,37395
2017-07-01,RIO NEGRO,24021
2017-07-01,SALTA,19027
2017-07-01,SAN JUAN,20224
2017-07-01,SAN LUIS,23170
2017-07-01,SANTA CRUZ,48495
2017-07-01,SANTA FE,23039
2017-07-01,SANTIAGO DEL ESTERO,17013
2017-07-01,TIERRA DEL FUEGO,41169
2017-07-01,TUCUMAN,17530
2017-08-01,BUENOS AIRES,24355
2017-08-01,CAPITAL FEDERAL,28556
2017-08-01,CATAMARCA,22232
2017-08-01,CHACO,19344
2017-08-01,CHUBUT,39137
2017-08-01,CORDOBA,22102
2017-08-01,CORRIENTES,18357
2017-08-01,ENTRE RIOS,19994
2017-08-01,FORMOSA,19779
2017-08-01,JUJUY,19926
2017-08-01,LA PAMPA,22267
2017-08-01,LA RIOJA,19325
2017-08-01,MENDOZA,20285
2017-08-01,MISIONES,17362
2017-08-01,NEUQUEN,37175
2017-08-01,RIO NEGRO,24390
2017-08-01,SALTA,19059
2017-08-01,SAN JUAN,20603
2017-08-01,SAN LUIS,23873
2017-08-01,SANTA CRUZ,47627
2017-08-01,SANTA FE,23344
2017-08-01,SANTIAGO DEL ESTERO,17193
2017-08-01,TIERRA DEL FUEGO,41971
2017-08-01,TUCUMAN,18084
2017-09-01,BUENOS AIRES,24598
2017-09-01,CAPITAL FEDERAL,28974
2017-09-01,CATAMARCA,21168
2017-09-01,CHACO,19300
2017-09-01,CHUBUT,39764
2017-09-01,CORDOBA,21966
2017-09-01,CORRIENTES,18383
2017-09-01,ENTRE RIOS,19399
2017-09-01,FORMOSA,19805
2017-09-01,JUJUY,20067
2017-09-01,LA PAMPA,22127
2017-09-01,LA RIOJA,19385
2017-09-01,MENDOZA,20270
2017-09-01,MISIONES,17781
2017-09-01,NEUQUEN,37905
2017-09-01,RIO NEGRO,24753
2017-09-01,SALTA,18918
2017-09-01,SAN JUAN,20334
2017-09-01,SAN LUIS,24318
2017-09-01,SANTA CRUZ,46744
2017-09-01,SANTA FE,23360
2017-09-01,SANTIAGO DEL ESTERO,17051
2017-09-01,TIERRA DEL FUEGO,41226
2017-09-01,TUCUMAN,17723
2017-10-01,BUENOS AIRES,25209
2017-10-01,CAPITAL FEDERAL,29453
2017-10-01,CATAMARCA,21786
2017-10-01,CHACO,19923
2017-10-01,CHUBUT,40200
2017-10-01,CORDOBA,22723
2017-10-01,CORRIENTES,19157
2017-10-01,ENTRE RIOS,19978
2017-10-01,FORMOSA,21098
2017-10-01,JUJUY,21948
2017-10-01,LA PAMPA,23357
2017-10-01,LA RIOJA,20597
2017-10-01,MENDOZA,20678
2017-10-01,MISIONES,18662
2017-10-01,NEUQUEN,39269
2017-10-01,RIO NEGRO,25579
2017-10-01,SALTA,20092
2017-10-01,SAN JUAN,21128
2017-10-01,SAN LUIS,24555
2017-10-01,SANTA CRUZ,50423
2017-10-01,SANTA FE,24210
2017-10-01,SANTIAGO DEL ESTERO,17578
2017-10-01,TIERRA DEL FUEGO,41148
2017-10-01,TUCUMAN,18823
2017-11-01,BUENOS AIRES,25686
2017-11-01,CAPITAL FEDERAL,30010
2017-11-01,CATAMARCA,21817
2017-11-01,CHACO,20006
2017-11-01,CHUBUT,40453
2017-11-01,CORDOBA,22941
2017-11-01,CORRIENTES,19560
2017-11-01,ENTRE RIOS,20527
2017-11-01,FORMOSA,20950
2017-11-01,JUJUY,21764
2017-11-01,LA PAMPA,23383
2017-11-01,LA RIOJA,20886
2017-11-01,MENDOZA,20751
2017-11-01,MISIONES,19055
2017-11-01,NEUQUEN,39467
2017-11-01,RIO NEGRO,25388
2017-11-01,SALTA,20143
2017-11-01,SAN JUAN,21831
2017-11-01,SAN LUIS,24699
2017-11-01,SANTA CRUZ,46195
2017-11-01,SANTA FE,24386
2017-11-01,SANTIAGO DEL ESTERO,17786
2017-11-01,TIERRA DEL FUEGO,42554
2017-11-01,TUCUMAN,19489
2017-12-01,BUENOS AIRES,37852
2017-12-01,CAPITAL FEDERAL,43901
2017-12-01,CATAMARCA,32890
2017-12-01,CHACO,29530
2017-12-01,CHUBUT,59521
2017-12-01,CORDOBA,34136
2017-12-01,CORRIENTES,28781
2017-12-01,ENTRE RIOS,31263
2017-12-01,FORMOSA,30927
2017-12-01,JUJUY,28524
2017-12-01,LA PAMPA,34109
2017-12-01,LA RIOJA,30782
2017-12-01,MENDOZA,29919
2017-12-01,MISIONES,27472
2017-12-01,NEUQUEN,56611
2017-12-01,RIO NEGRO,36140
2017-12-01,SALTA,28631
2017-12-01,SAN JUAN,31426
2017-12-01,SAN LUIS,37150
2017-12-01,SANTA CRUZ,66006
2017-12-01,SANTA FE,35782
2017-12-01,SANTIAGO DEL ESTERO,25871
2017-12-01,TIERRA DEL FUEGO,72796
2017-12-01,TUCUMAN,28969
2018-01-01,BUENOS AIRES,27673
2018-01-01,CAPITAL FEDERAL,33777
2018-01-01,CATAMARCA,26007
2018-01-01,CHACO,21526
2018-01-01,CHUBUT,42602
2018-01-01,CORDOBA,25859
2018-01-01,CORRIENTES,20883
2018-01-01,ENTRE RIOS,23403
2018-01-01,FORMOSA,23368
2018-01-01,JUJUY,21461
2018-01-01,LA PAMPA,25193
2018-01-01,LA RIOJA,21381
2018-01-01,MENDOZA,22159
2018-01-01,MISIONES,20140
2018-01-01,NEUQUEN,40748
2018-01-01,RIO NEGRO,24470
2018-01-01,SALTA,21040
2018-01-01,SAN JUAN,25525
2018-01-01,SAN LUIS,26530
2018-01-01,SANTA CRUZ,49160
2018-01-01,SANTA FE,26751
2018-01-01,SANTIAGO DEL ESTERO,18730
2018-01-01,TIERRA DEL FUEGO,40915
2018-01-01,TUCUMAN,21790
2018-02-01,BUENOS AIRES,26663
2018-02-01,CAPITAL FEDERAL,32346
2018-02-01,CATAMARCA,21752
2018-02-01,CHACO,20599
2018-02-01,CHUBUT,43330
2018-02-01,CORDOBA,23941
2018-02-01,CORRIENTES,20057
2018-02-01,ENTRE RIOS,22143
2018-02-01,FORMOSA,21783
2018-02-01,JUJUY,20826
2018-02-01,LA PAMPA,25381
2018-02-01,LA RIOJA,18055
2018-02-01,MENDOZA,21050
2018-02-01,MISIONES,19497
2018-02-01,NEUQUEN,40728
2018-02-01,RIO NEGRO,26045
2018-02-01,SALTA,20898
2018-02-01,SAN JUAN,23844
2018-02-01,SAN LUIS,25336
2018-02-01,SANTA CRUZ,52224
2018-02-01,SANTA FE,25423
2018-02-01,SANTIAGO DEL ESTERO,18350
2018-02-01,TIERRA DEL FUEGO,43535
2018-02-01,TUCUMAN,20452
2018-03-01,BUENOS AIRES,28476
2018-03-01,CAPITAL FEDERAL,34618
2018-03-01,CATAMARCA,22263
2018-03-01,CHACO,21062
2018-03-01,CHUBUT,41383
2018-03-01,CORDOBA,24706
2018-03-01,CORRIENTES,20369
2018-03-01,ENTRE RIOS,22689
2018-03-01,FORMOSA,22109
2018-03-01,JUJUY,22372
2018-03-01,LA PAMPA,24613
2018-03-01,LA RIOJA,18537
2018-03-01,MENDOZA,21481
2018-03-01,MISIONES,19661
2018-03-01,NEUQUEN,41471
2018-03-01,RIO NEGRO,27314
2018-03-01,SALTA,23470
2018-03-01,SAN JUAN,23543
2018-03-01,SAN LUIS,25856
2018-03-01,SANTA CRUZ,49511
2018-03-01,SANTA FE,26224
2018-03-01,SANTIAGO DEL ESTERO,19351
2018-03-01,TIERRA DEL FUEGO,44163
2018-03-01,TUCUMAN,20693
2018-04-01,BUENOS AIRES,28353
2018-04-01,CAPITAL FEDERAL,33865
2018-04-01,CATAMARCA,23980
2018-04-01,CHACO,22030
2018-04-01,CHUBUT,43965
2018-04-01,CORDOBA,25451
2018-04-01,CORRIENTES,21308
2018-04-01,ENTRE RIOS,23050
2018-04-01,FORMOSA,23293
2018-04-01,JUJUY,22681
2018-04-01,LA PAMPA,25595
2018-04-01,LA RIOJA,20672
2018-04-01,MENDOZA,22454
2018-04-01,MISIONES,19479
2018-04-01,NEUQUEN,43556
2018-04-01,RIO NEGRO,28162
2018-04-01,SALTA,22525
2018-04-01,SAN JUAN,23864
2018-04-01,SAN LUIS,26712
2018-04-01,SANTA CRUZ,49543
2018-04-01,SANTA FE,26634
2018-04-01,SANTIAGO DEL ESTERO,19339
2018-04-01,TIERRA DEL FUEGO,44682
2018-04-01,TUCUMAN,19859
2018-05-01,BUENOS AIRES,28650
2018-05-01,CAPITAL FEDERAL,33834
2018-05-01,CATAMARCA,24069
2018-05-01,CHACO,22516
2018-05-01,CHUBUT,46603
2018-05-01,CORDOBA,26041
2018-05-01,CORRIENTES,21465
2018-05-01,ENTRE RIOS,23666
2018-05-01,FORMOSA,23714
2018-05-01,JUJUY,23044
2018-05-01,LA PAMPA,27129
2018-05-01,LA RIOJA,21926
2018-05-01,MENDOZA,23882
2018-05-01,MISIONES,19858
2018-05-01,NEUQUEN,48376
2018-05-01,RIO NEGRO,29184
2018-05-01,SALTA,22872
2018-05-01,SAN JUAN,25336
2018-05-01,SAN LUIS,28052
2018-05-01,SANTA CRUZ,57424
2018-05-01,SANTA FE,27519
2018-05-01,SANTIAGO DEL ESTERO,20010
2018-05-01,TIERRA DEL FUEGO,46568
2018-05-01,TUCUMAN,20038
2018-06-01,BUENOS AIRES,41486
2018-06-01,CAPITAL FEDERAL,48950
2018-06-01,CATAMARCA,34883
2018-06-01,CHACO,32926
2018-06-01,CHUBUT,66511
2018-06-01,CORDOBA,37324
2018-06-01,CORRIENTES,31339
2018-06-01,ENTRE RIOS,34578
2018-06-01,FORMOSA,33831
2018-06-01,JUJUY,33359
2018-06-01,LA PAMPA,37760
2018-06-01,LA RIOJA,32384
2018-06-01,MENDOZA,33514
2018-06-01,MISIONES,27761
2018-06-01,NEUQUEN,64514
2018-06-01,RIO NEGRO,40961
2018-06-01,SALTA,32786
2018-06-01,SAN JUAN,34979
2018-06-01,SAN LUIS,39911
2018-06-01,SANTA CRUZ,76955
2018-06-01,SANTA FE,39451
2018-06-01,SANTIAGO DEL ESTERO,28486
2018-06-01,TIERRA DEL FUEGO,67123
2018-06-01,TUCUMAN,29257
2018-07-01,BUENOS AIRES,29758
2018-07-01,CAPITAL FEDERAL,35115
2018-07-01,CATAMARCA,30515
2018-07-01,CHACO,23295
2018-07-01,CHUBUT,49643
2018-07-01,CORDOBA,26798
2018-07-01,CORRIENTES,22832
2018-07-01,ENTRE RIOS,24692
2018-07-01,FORMOSA,24053
2018-07-01,JUJUY,24458
2018-07-01,LA PAMPA,26983
2018-07-01,LA RIOJA,24028
2018-07-01,MENDOZA,24267
2018-07-01,MISIONES,20686
2018-07-01,NEUQUEN,47439
2018-07-01,RIO NEGRO,29986
2018-07-01,SALTA,23259
2018-07-01,SAN JUAN,24679
2018-07-01,SAN LUIS,28906
2018-07-01,SANTA CRUZ,58801
2018-07-01,SANTA FE,28198
2018-07-01,SANTIAGO DEL ESTERO,20340
2018-07-01,TIERRA DEL FUEGO,47215
2018-07-01,TUCUMAN,21117
2018-08-01,BUENOS AIRES,30813
2018-08-01,CAPITAL FEDERAL,36295
2018-08-01,CATAMARCA,28372
2018-08-01,CHACO,24182
2018-08-01,CHUBUT,51173
2018-08-01,CORDOBA,27423
2018-08-01,CORRIENTES,23100
2018-08-01,ENTRE RIOS,25008
2018-08-01,FORMOSA,25053
2018-08-01,JUJUY,25767
2018-08-01,LA PAMPA,27703
2018-08-01,LA RIOJA,24287
2018-08-01,MENDOZA,25218
2018-08-01,MISIONES,21331
2018-08-01,NEUQUEN,49456
2018-08-01,RIO NEGRO,31073
2018-08-01,SALTA,23955
2018-08-01,SAN JUAN,25364
2018-08-01,SAN LUIS,29914
2018-08-01,SANTA CRUZ,61541
2018-08-01,SANTA FE,28833
2018-08-01,SANTIAGO DEL ESTERO,21249
2018-08-01,TIERRA DEL FUEGO,48885
2018-08-01,TUCUMAN,21981
2018-09-01,BUENOS AIRES,31074
2018-09-01,CAPITAL FEDERAL,37399
2018-09-01,CATAMARCA,28002
2018-09-01,CHACO,24345
2018-09-01,CHUBUT,53443
2018-09-01,CORDOBA,27659
2018-09-01,CORRIENTES,23571
2018-09-01,ENTRE RIOS,25154
2018-09-01,FORMOSA,25246
2018-09-01,JUJUY,25756
2018-09-01,LA PAMPA,31642
2018-09-01,LA RIOJA,24385
2018-09-01,MENDOZA,25521
2018-09-01,MISIONES,21897
2018-09-01,NEUQUEN,51420
2018-09-01,RIO NEGRO,32010
2018-09-01,SALTA,24010
2018-09-01,SAN JUAN,25450
2018-09-01,SAN LUIS,29376
2018-09-01,SANTA CRUZ,65884
2018-09-01,SANTA FE,29320
2018-09-01,SANTIAGO DEL ESTERO,21164
2018-09-01,TIERRA DEL FUEGO,48627
2018-09-01,TUCUMAN,22678
2018-10-01,BUENOS AIRES,32970
2018-10-01,CAPITAL FEDERAL,38893
2018-10-01,CATAMARCA,26215
2018-10-01,CHACO,25593
2018-10-01,CHUBUT,55243
2018-10-01,CORDOBA,29288
2018-10-01,CORRIENTES,24600
2018-10-01,ENTRE RIOS,25187
2018-10-01,FORMOSA,26421
2018-10-01,JUJUY,26760
2018-10-01,LA PAMPA,30052
2018-10-01,LA RIOJA,25977
2018-10-01,MENDOZA,26500
2018-10-01,MISIONES,23779
2018-10-01,NEUQUEN,52428
2018-10-01,RIO NEGRO,33185
2018-10-01,SALTA,25968
2018-10-01,SAN JUAN,26560
2018-10-01,SAN LUIS,31291
2018-10-01,SANTA CRUZ,67046
2018-10-01,SANTA FE,31284
2018-10-01,SANTIAGO DEL ESTERO,22028
2018-10-01,TIERRA DEL FUEGO,50658
2018-10-01,TUCUMAN,26139
2018-11-01,BUENOS AIRES,34343
2018-11-01,CAPITAL FEDERAL,40969
2018-11-01,CATAMARCA,27018
2018-11-01,CHACO,26831
2018-11-01,CHUBUT,55279
2018-11-01,CORDOBA,30893
2018-11-01,CORRIENTES,25848
2018-11-01,ENTRE RIOS,27223
2018-11-01,FORMOSA,28235
2018-11-01,JUJUY,27283
2018-11-01,LA PAMPA,32060
2018-11-01,LA RIOJA,27573
2018-11-01,MENDOZA,27947
2018-11-01,MISIONES,25049
2018-11-01,NEUQUEN,55135
2018-11-01,RIO NEGRO,34573
2018-11-01,SALTA,26630
2018-11-01,SAN JUAN,28771
2018-11-01,SAN LUIS,32290
2018-11-01,SANTA CRUZ,65244
2018-11-01,SANTA FE,32758
2018-11-01,SANTIAGO DEL ESTERO,23404
2018-11-01,TIERRA DEL FUEGO,53494
2018-11-01,TUCUMAN,26310
2018-12-01,BUENOS AIRES,50452
2018-12-01,CAPITAL FEDERAL,59233
2018-12-01,CATAMARCA,40478
2018-12-01,CHACO,38541
2018-12-01,CHUBUT,80774
2018-12-01,CORDOBA,45587
2018-12-01,CORRIENTES,37436
2018-12-01,ENTRE RIOS,41350
2018-12-01,FORMOSA,40787
2018-12-01,JUJUY,38646
2018-12-01,LA PAMPA,46166
2018-12-01,LA RIOJA,40245
2018-12-01,MENDOZA,39384
2018-12-01,MISIONES,36186
2018-12-01,NEUQUEN,78782
2018-12-01,RIO NEGRO,48158
2018-12-01,SALTA,38178
2018-12-01,SAN JUAN,40834
2018-12-01,SAN LUIS,48898
2018-12-01,SANTA CRUZ,87417
2018-12-01,SANTA FE,47846
2018-12-01,SANTIAGO DEL ESTERO,33371
2018-12-01,TIERRA DEL FUEGO,87816
2018-12-01,TUCUMAN,38765
2019-01-01,BUENOS AIRES,38034
2019-01-01,CAPITAL FEDERAL,46803
2019-01-01,CATAMARCA,31291
2019-01-01,CHACO,29053
2019-01-01,CHUBUT,59640
2019-01-01,CORDOBA,33940
2019-01-01,CORRIENTES,28646
2019-01-01,ENTRE RIOS,31962
2019-01-01,FORMOSA,30655
2019-01-01,JUJUY,30300
2019-01-01,LA PAMPA,35371
2019-01-01,LA RIOJA,29136
2019-01-01,MENDOZA,29969
2019-01-01,MISIONES,27433
2019-01-01,NEUQUEN,57971
2019-01-01,RIO NEGRO,33973
2019-01-01,SALTA,28945
2019-01-01,SAN JUAN,33365
2019-01-01,SAN LUIS,36251
2019-01-01,SANTA CRUZ,66590
2019-01-01,SANTA FE,37100
2019-01-01,SANTIAGO DEL ESTERO,25446
2019-01-01,TIERRA DEL FUEGO,57139
2019-01-01,TUCUMAN,30119
2019-02-01,BUENOS AIRES,37078
2019-02-01,CAPITAL FEDERAL,47458
2019-02-01,CATAMARCA,27624
2019-02-01,CHACO,28116
2019-02-01,CHUBUT,63848
2019-02-01,CORDOBA,32579
2019-02-01,CORRIENTES,27621
2019-02-01,ENTRE RIOS,30151
2019-02-01,FORMOSA,30114
2019-02-01,JUJUY,29003
2019-02-01,LA PAMPA,35702
2019-02-01,LA RIOJA,23830
2019-02-01,MENDOZA,28573
2019-02-01,MISIONES,26493
2019-02-01,NEUQUEN,59644
2019-02-01,RIO NEGRO,36467
2019-02-01,SALTA,28704
2019-02-01,SAN JUAN,31733
2019-02-01,SAN LUIS,34111
2019-02-01,SANTA CRUZ,74911
2019-02-01,SANTA FE,35701
2019-02-01,SANTIAGO DEL ESTERO,25288
2019-02-01,TIERRA DEL FUEGO,54723
2019-02-01,TUCUMAN,28687
2019-03-01,BUENOS AIRES,41370
2019-03-01,CAPITAL FEDERAL,53066
2019-03-01,CATAMARCA,28821
2019-03-01,CHACO,29639
2019-03-01,CHUBUT,61974
2019-03-01,CORDOBA,35195
2019-03-01,CORRIENTES,29093
2019-03-01,ENTRE RIOS,31923
2019-03-01,FORMOSA,31566
2019-03-01,JUJUY,32455
2019-03-01,LA PAMPA,35747
2019-03-01,LA RIOJA,26262
2019-03-01,MENDOZA,30126
2019-03-01,MISIONES,27049
2019-03-01,NEUQUEN,63310
2019-03-01,RIO NEGRO,39611
2019-03-01,SALTA,31146
2019-03-01,SAN JUAN,32580
2019-03-01,SAN LUIS,36887
2019-03-01,SANTA CRUZ,76432
2019-03-01,SANTA FE,37550
2019-03-01,SANTIAGO DEL ESTERO,26350
2019-03-01,TIERRA DEL FUEGO,63775
2019-03-01,TUCUMAN,29605
2019-04-01,BUENOS AIRES,41291
2019-04-01,CAPITAL FEDERAL,50887
2019-04-01,CATAMARCA,30877
2019-04-01,CHACO,30202
2019-04-01,CHUBUT,65226
2019-04-01,CORDOBA,36192
2019-04-01,CORRIENTES,30695
2019-04-01,ENTRE RIOS,32247
2019-04-01,FORMOSA,31955
2019-04-01,JUJUY,32674
2019-04-01,LA PAMPA,36398
2019-04-01,LA RIOJA,27752
2019-04-01,MENDOZA,31618
2019-04-01,MISIONES,26881
2019-04-01,NEUQUEN,64915
2019-04-01,RIO NEGRO,40292
2019-04-01,SALTA,31616
2019-04-01,SAN JUAN,35135
2019-04-01,SAN LUIS,38514
2019-04-01,SANTA CRUZ,75313
2019-04-01,SANTA FE,38753
2019-04-01,SANTIAGO DEL ESTERO,27938
2019-04-01,TIERRA DEL FUEGO,60721
2019-04-01,TUCUMAN,28487
2019-05-01,BUENOS AIRES,42129
2019-05-01,CAPITAL FEDERAL,50973
2019-05-01,CATAMARCA,30538
2019-05-01,CHACO,31344
2019-05-01,CHUBUT,70017
2019-05-01,CORDOBA,37037
2019-05-01,CORRIENTES,31580
2019-05-01,ENTRE RIOS,34434
2019-05-01,FORMOSA,33798
2019-05-01,JUJUY,33904
2019-05-01,LA PAMPA,38614
2019-05-01,LA RIOJA,29815
2019-05-01,MENDOZA,35505
2019-05-01,MISIONES,28081
2019-05-01,NEUQUEN,72173
2019-05-01,RIO NEGRO,43170
2019-05-01,SALTA,33282
2019-05-01,SAN JUAN,35088
2019-05-01,SAN LUIS,40671
2019-05-01,SANTA CRUZ,82449
2019-05-01,SANTA FE,39660
2019-05-01,SANTIAGO DEL ESTERO,27621
2019-05-01,TIERRA DEL FUEGO,61691
2019-05-01,TUCUMAN,28703
2019-06-01,BUENOS AIRES,60184
2019-06-01,CAPITAL FEDERAL,72472
2019-06-01,CATAMARCA,45434
2019-06-01,CHACO,45567
2019-06-01,CHUBUT,102865
2019-06-01,CORDOBA,52590
2019-06-01,CORRIENTES,44789
2019-06-01,ENTRE RIOS,50283
2019-06-01,FORMOSA,48135
2019-06-01,JUJUY,51227
2019-06-01,LA PAMPA,56007
2019-06-01,LA RIOJA,44503
2019-06-01,MENDOZA,48411
2019-06-01,MISIONES,39665
2019-06-01,NEUQUEN,99406
2019-06-01,RIO NEGRO,59243
2019-06-01,SALTA,47568
2019-06-01,SAN JUAN,49145
2019-06-01,SAN LUIS,56443
2019-06-01,SANTA CRUZ,115694
2019-06-01,SANTA FE,57258
2019-06-01,SANTIAGO DEL ESTERO,40066
2019-06-01,TIERRA DEL FUEGO,89645
2019-06-01,TUCUMAN,40905
2019-07-01,BUENOS AIRES,44494
2019-07-01,CAPITAL FEDERAL,53319
2019-07-01,CATAMARCA,33457
2019-07-01,CHACO,33145
2019-07-01,CHUBUT,76285
2019-07-01,CORDOBA,38799
2019-07-01,CORRIENTES,33110
2019-07-01,ENTRE RIOS,36254
2019-07-01,FORMOSA,36016
2019-07-01,JUJUY,36052
2019-07-01,LA PAMPA,39961
2019-07-01,LA RIOJA,34126
2019-07-01,MENDOZA,36470
2019-07-01,MISIONES,29547
2019-07-01,NEUQUEN,73579
2019-07-01,RIO NEGRO,44192
2019-07-01,SALTA,35230
2019-07-01,SAN JUAN,36846
2019-07-01,SAN LUIS,42053
2019-07-01,SANTA CRUZ,92012
2019-07-01,SANTA FE,41768
2019-07-01,SANTIAGO DEL ESTERO,29707
2019-07-01,TIERRA DEL FUEGO,65692
2019-07-01,TUCUMAN,31279
2019-08-01,BUENOS AIRES,45776
2019-08-01,CAPITAL FEDERAL,54954
2019-08-01,CATAMARCA,35848
2019-08-01,CHACO,34498
2019-08-01,CHUBUT,78329
2019-08-01,CORDOBA,39861
2019-08-01,CORRIENTES,34546
2019-08-01,ENTRE RIOS,37070
2019-08-01,FORMOSA,36729
2019-08-01,JUJUY,37307
2019-08-01,LA PAMPA,41814
2019-08-01,LA RIOJA,35513
2019-08-01,MENDOZA,37149
2019-08-01,MISIONES,30713
2019-08-01,NEUQUEN,74855
2019-08-01,RIO NEGRO,45767
2019-08-01,SALTA,36158
2019-08-01,SAN JUAN,37942
2019-08-01,SAN LUIS,43967
2019-08-01,SANTA CRUZ,98293
2019-08-01,SANTA FE,42982
2019-08-01,SANTIAGO DEL ESTERO,30296
2019-08-01,TIERRA DEL FUEGO,67136
2019-08-01,TUCUMAN,31886
2019-09-01,BUENOS AIRES,46884
2019-09-01,CAPITAL FEDERAL,57774
2019-09-01,CATAMARCA,35940
2019-09-01,CHACO,35962
2019-09-01,CHUBUT,76987
2019-09-01,CORDOBA,41016
2019-09-01,CORRIENTES,35119
2019-09-01,ENTRE RIOS,37188
2019-09-01,FORMOSA,37136
2019-09-01,JUJUY,38488
2019-09-01,LA PAMPA,43451
2019-09-01,LA RIOJA,36595
2019-09-01,MENDOZA,38151
2019-09-01,MISIONES,32229
2019-09-01,NEUQUEN,78512
2019-09-01,RIO NEGRO,47440
2019-09-01,SALTA,37814
2019-09-01,SAN JUAN,38304
2019-09-01,SAN LUIS,45398
2019-09-01,SANTA CRUZ,93167
2019-09-01,SANTA FE,44106
2019-09-01,SANTIAGO DEL ESTERO,31792
2019-09-01,TIERRA DEL FUEGO,66441
2019-09-01,TUCUMAN,33229
2019-10-01,BUENOS AIRES,50836
2019-10-01,CAPITAL FEDERAL,62083
2019-10-01,CATAMARCA,38906
2019-10-01,CHACO,37331
2019-10-01,CHUBUT,83759
2019-10-01,CORDOBA,44938
2019-10-01,CORRIENTES,37273
2019-10-01,ENTRE RIOS,38892
2019-10-01,FORMOSA,39853
2019-10-01,JUJUY,41197
2019-10-01,LA PAMPA,46929
2019-10-01,LA RIOJA,56382
2019-10-01,MENDOZA,41218
2019-10-01,MISIONES,36689
2019-10-01,NEUQUEN,81289
2019-10-01,RIO NEGRO,51704
2019-10-01,SALTA,39977
2019-10-01,SAN JUAN,41918
2019-10-01,SAN LUIS,53199
2019-10-01,SANTA CRUZ,103662
2019-10-01,SANTA FE,48528
2019-10-01,SANTIAGO DEL ESTERO,33211
2019-10-01,TIERRA DEL FUEGO,71806
2019-10-01,TUCUMAN,36968
2019-11-01,BUENOS AIRES,50649
2019-11-01,CAPITAL FEDERAL,62690
2019-11-01,CATAMARCA,41227
2019-11-01,CHACO,38969
2019-11-01,CHUBUT,84016
2019-11-01,CORDOBA,44179
2019-11-01,CORRIENTES,44534
2019-11-01,ENTRE RIOS,39528
2019-11-01,FORMOSA,42397
2019-11-01,JUJUY,42372
2019-11-01,LA PAMPA,46607
2019-11-01,LA RIOJA,44417
2019-11-01,MENDOZA,42234
2019-11-01,MISIONES,35986
2019-11-01,NEUQUEN,87764
2019-11-01,RIO NEGRO,50319
2019-11-01,SALTA,40718
2019-11-01,SAN JUAN,43320
2019-11-01,SAN LUIS,48616
2019-11-01,SANTA CRUZ,94004
2019-11-01,SANTA FE,48172
2019-11-01,SANTIAGO DEL ESTERO,34015
2019-11-01,TIERRA DEL FUEGO,75818
2019-11-01,TUCUMAN,38678
2019-12-01,BUENOS AIRES,74816
2019-12-01,CAPITAL FEDERAL,90665
2019-12-01,CATAMARCA,58625
2019-12-01,CHACO,55999
2019-12-01,CHUBUT,125383
2019-12-01,CORDOBA,66357
2019-12-01,CORRIENTES,54597
2019-12-01,ENTRE RIOS,60837
2019-12-01,FORMOSA,61481
2019-12-01,JUJUY,57361
2019-12-01,LA PAMPA,66954
2019-12-01,LA RIOJA,58797
2019-12-01,MENDOZA,59535
2019-12-01,MISIONES,52247
2019-12-01,NEUQUEN,122070
2019-12-01,RIO NEGRO,71425
2019-12-01,SALTA,59342
2019-12-01,SAN JUAN,62954
2019-12-01,SAN LUIS,71772
2019-12-01,SANTA CRUZ,138718
2019-12-01,SANTA FE,71477
2019-12-01,SANTIAGO DEL ESTERO,48945
2019-12-01,TIERRA DEL FUEGO,118197
2019-12-01,TUCUMAN,57376
2020-01-01,BUENOS AIRES,57469
2020-01-01,CAPITAL FEDERAL,74219
2020-01-01,CATAMARCA,49631
2020-01-01,CHACO,42468
2020-01-01,CHUBUT,95739
2020-01-01,CORDOBA,50514
2020-01-01,CORRIENTES,43171
2020-01-01,ENTRE RIOS,47254
2020-01-01,FORMOSA,45484
2020-01-01,JUJUY,44556
2020-01-01,LA PAMPA,52312
2020-01-01,LA RIOJA,42894
2020-01-01,MENDOZA,45335
2020-01-01,MISIONES,39768
2020-01-01,NEUQUEN,89515
2020-01-01,RIO NEGRO,51553
2020-01-01,SALTA,43789
2020-01-01,SAN JUAN,54405
2020-01-01,SAN LUIS,56500
2020-01-01,SANTA CRUZ,103926
2020-01-01,SANTA FE,55126
2020-01-01,SANTIAGO DEL ESTERO,37492
2020-01-01,TIERRA DEL FUEGO,77585
2020-01-01,TUCUMAN,43727
2020-02-01,BUENOS AIRES,58401
2020-02-01,CAPITAL FEDERAL,74704
2020-02-01,CATAMARCA,43730
2020-02-01,CHACO,43069
2020-02-01,CHUBUT,99852
2020-02-01,CORDOBA,49698
2020-02-01,CORRIENTES,43159
2020-02-01,ENTRE RIOS,47333
2020-02-01,FORMOSA,46945
2020-02-01,JUJUY,44226
2020-02-01,LA PAMPA,55557
2020-02-01,LA RIOJA,35848
2020-02-01,MENDOZA,45370
2020-02-01,MISIONES,39966
2020-02-01,NEUQUEN,91469
2020-02-01,RIO NEGRO,56775
